user_id,signup_date,user_tier,org_size
user_3448,2025-01-03,premium,medium
user_3449,2025-02-13,free,small
user_3450,2025-01-14,premium,small
user_3451,2025-01-03,free,small
user_3452,2025-01-25,free,medium
user_3453,2025-01-30,free,small
user_3454,2025-02-26,free,small
user_3455,2025-01-21,free,small
user_3456,2025-02-15,free,large
user_3457,2025-01-31,free,small
user_3458,2025-01-12,free,medium
user_3459,2025-01-16,premium,small
user_3460,2025-02-09,free,small
user_3461,2025-01-30,premium,small
user_3462,2025-02-14,free,small
user_3463,2025-01-23,free,medium
user_3464,2025-02-22,free,small
user_3465,2025-01-16,free,small
user_3466,2025-02-01,free,small
user_3467,2025-02-25,free,small
user_3468,2025-01-01,free,medium
user_3469,2025-02-13,free,small
user_3470,2025-02-19,free,medium
user_3471,2025-01-20,free,medium
user_3472,2025-02-09,free,medium
user_3473,2025-01-07,free,medium
user_3474,2025-01-14,free,small
user_3475,2025-01-20,free,small
user_3476,2025-02-01,free,small
user_3477,2025-01-24,premium,small
user_3478,2025-02-09,free,small
user_3479,2025-01-16,free,small
user_3480,2025-01-06,premium,small
user_3481,2025-02-20,free,medium
user_3482,2025-01-18,premium,small
user_3483,2025-02-24,free,medium
user_3484,2025-02-22,free,small
user_3485,2025-02-03,free,small
user_3486,2025-01-02,free,medium
user_3487,2025-01-19,free,large
user_3488,2025-02-01,free,large
user_3489,2025-01-22,free,small
user_3490,2025-01-24,free,small
user_3491,2025-02-24,free,medium
user_3492,2025-02-15,free,small
user_3493,2025-02-27,premium,medium
user_3494,2025-03-01,free,medium
user_3495,2025-01-08,free,medium
user_3496,2025-01-23,free,medium
user_3497,2025-01-12,free,small
user_3498,2025-01-11,free,small
user_3499,2025-02-16,free,small
user_3500,2025-01-13,premium,large
user_3501,2025-01-25,free,small
user_3502,2025-01-16,free,small
user_3503,2025-01-06,free,small
user_3504,2025-02-25,free,small
user_3505,2025-01-27,premium,small
user_3506,2025-02-08,free,small
user_3507,2025-01-08,free,small
user_3508,2025-02-24,free,small
user_3509,2025-02-28,free,small
user_3510,2025-02-17,free,medium
user_3511,2025-01-08,free,small
user_3512,2025-02-19,free,medium
user_3513,2025-01-14,premium,small
user_3514,2025-01-31,free,large
user_3515,2025-01-12,free,small
user_3516,2025-02-17,premium,medium
user_3517,2025-01-25,premium,small
user_3518,2025-02-18,free,small
user_3519,2025-01-25,free,large
user_3520,2025-01-12,free,medium
user_3521,2025-01-06,free,medium
user_3522,2025-02-21,free,medium
user_3523,2025-02-09,free,medium
user_3524,2025-02-05,free,medium
user_3525,2025-01-22,premium,small
user_3526,2025-02-20,free,large
user_3527,2025-01-28,free,small
user_3528,2025-01-29,free,medium
user_3529,2025-02-07,free,small
user_3530,2025-02-11,free,small
user_3531,2025-02-11,premium,small
user_3532,2025-01-31,free,medium
user_3533,2025-02-22,free,medium
user_3534,2025-01-21,free,small
user_3535,2025-01-22,free,small
user_3536,2025-01-29,free,small
user_3537,2025-01-29,free,small
user_3538,2025-02-05,free,medium
user_3539,2025-01-08,free,medium
user_3540,2025-01-25,free,small
user_3541,2025-01-31,free,medium
user_3542,2025-01-14,premium,medium
user_3543,2025-02-22,free,small
user_3544,2025-02-20,free,small
user_3545,2025-01-28,free,small
user_3546,2025-01-21,free,small
user_3547,2025-02-21,premium,large
user_3548,2025-01-15,free,medium
user_3549,2025-01-15,free,small
user_3550,2025-02-18,free,small
user_3551,2025-01-05,free,small
user_3552,2025-01-14,free,medium
user_3553,2025-01-01,free,small
user_3554,2025-02-28,free,small
user_3555,2025-02-04,free,small
user_3556,2025-02-20,free,small
user_3557,2025-01-19,free,small
user_3558,2025-01-04,premium,small
user_3559,2025-02-17,free,small
user_3560,2025-01-26,free,small
user_3561,2025-01-20,free,small
user_3562,2025-02-23,premium,medium
user_3563,2025-01-10,premium,small
user_3564,2025-01-21,premium,small
user_3565,2025-02-13,free,small
user_3566,2025-01-21,free,large
user_3567,2025-02-03,premium,small
user_3568,2025-02-12,free,small
user_3569,2025-02-24,free,small
user_3570,2025-02-01,free,small
user_3571,2025-01-23,free,large
user_3572,2025-01-24,free,small
user_3573,2025-01-16,free,medium
user_3574,2025-02-23,free,small
user_3575,2025-01-09,premium,small
user_3576,2025-01-29,free,small
user_3577,2025-01-24,free,medium
user_3578,2025-01-23,free,large
user_3579,2025-01-13,free,small
user_3580,2025-02-19,free,small
user_3581,2025-02-14,free,small
user_3582,2025-01-05,premium,small
user_3583,2025-01-24,free,small
user_3584,2025-02-23,free,medium
user_3585,2025-01-21,premium,small
user_3586,2025-02-28,premium,small
user_3587,2025-02-03,free,medium
user_3588,2025-02-04,free,small
user_3589,2025-01-16,free,small
user_3590,2025-01-01,free,small
user_3591,2025-03-01,premium,small
user_3592,2025-02-08,free,small
user_3593,2025-01-27,free,medium
user_3594,2025-01-19,free,small
user_3595,2025-02-16,premium,small
user_3596,2025-02-18,premium,large
user_3597,2025-02-07,premium,small
user_3598,2025-02-28,free,large
user_3599,2025-01-17,free,medium
user_3600,2025-01-23,free,small
user_3601,2025-01-28,free,medium
user_3602,2025-02-19,free,small
user_3603,2025-02-09,free,small
user_3604,2025-01-05,free,small
user_3605,2025-02-07,free,small
user_3606,2025-02-10,free,medium
user_3607,2025-02-08,free,small
user_3608,2025-02-11,premium,medium
user_3609,2025-02-13,free,large
user_3610,2025-01-05,free,small
user_3611,2025-02-03,premium,medium
user_3612,2025-01-19,free,small
user_3613,2025-02-04,premium,medium
user_3614,2025-02-12,free,small
user_3615,2025-02-05,free,medium
user_3616,2025-01-28,free,medium
user_3617,2025-01-20,free,small
user_3618,2025-02-20,premium,small
user_3619,2025-01-03,free,small
user_3620,2025-02-23,free,medium
user_3621,2025-01-09,free,medium
user_3622,2025-01-05,free,large
user_3623,2025-02-16,free,small
user_3624,2025-01-10,premium,medium
user_3625,2025-01-27,premium,small
user_3626,2025-02-17,free,small
user_3627,2025-01-31,premium,small
user_3628,2025-02-25,free,large
user_3629,2025-02-22,free,medium
user_3630,2025-01-22,free,small
user_3631,2025-01-05,free,medium
user_3632,2025-02-04,free,small
user_3633,2025-02-07,free,large
user_3634,2025-02-09,free,medium
user_3635,2025-02-11,free,small
user_3636,2025-02-25,premium,small
user_3637,2025-02-12,free,medium
user_3638,2025-01-12,free,small
user_3639,2025-01-03,free,large
user_3640,2025-02-17,free,medium
user_3641,2025-02-09,free,small
user_3642,2025-03-01,free,small
user_3643,2025-02-19,free,medium
user_3644,2025-01-22,free,small
user_3645,2025-01-31,free,small
user_3646,2025-01-21,free,medium
user_3647,2025-03-01,free,small
user_3648,2025-03-01,free,medium
user_3649,2025-01-26,free,small
user_3650,2025-01-25,free,small
user_3651,2025-01-29,free,medium
user_3652,2025-01-15,free,medium
user_3653,2025-01-19,free,small
user_3654,2025-02-27,free,small
user_3655,2025-01-05,free,small
user_3656,2025-01-14,free,small
user_3657,2025-02-05,free,small
user_3658,2025-02-05,free,small
user_3659,2025-02-07,premium,medium
user_3660,2025-02-17,premium,medium
user_3661,2025-01-14,free,small
user_3662,2025-02-05,free,large
user_3663,2025-01-18,free,small
user_3664,2025-02-23,premium,medium
user_3665,2025-02-07,free,small
user_3666,2025-02-02,free,small
user_3667,2025-01-27,free,small
user_3668,2025-02-01,free,small
user_3669,2025-01-22,free,small
user_3670,2025-02-06,free,medium
user_3671,2025-01-25,premium,medium
user_3672,2025-02-12,premium,small
user_3673,2025-02-28,free,small
user_3674,2025-01-27,premium,medium
user_3675,2025-01-18,free,small
user_3676,2025-01-16,free,small
user_3677,2025-01-14,premium,small
user_3678,2025-02-16,free,small
user_3679,2025-01-29,free,small
user_3680,2025-01-29,free,large
user_3681,2025-01-02,free,small
user_3682,2025-02-25,free,medium
user_3683,2025-02-25,free,small
user_3684,2025-01-27,free,medium
user_3685,2025-02-22,free,small
user_3686,2025-01-11,free,medium
user_3687,2025-01-01,free,medium
user_3688,2025-01-09,premium,small
user_3689,2025-01-08,free,small
user_3690,2025-02-08,premium,small
user_3691,2025-01-24,free,small
user_3692,2025-02-19,free,medium
user_3693,2025-02-01,free,small
user_3694,2025-02-08,free,small
user_3695,2025-01-13,free,small
user_3696,2025-01-12,free,small
user_3697,2025-01-18,free,small
user_3698,2025-02-20,free,small
user_3699,2025-01-01,free,small
user_3700,2025-01-07,premium,small
user_3701,2025-01-10,free,small
user_3702,2025-02-06,free,small
user_3703,2025-02-25,free,small
user_3704,2025-01-27,free,small
user_3705,2025-01-23,free,medium
user_3706,2025-01-27,premium,small
user_3707,2025-01-31,free,small
user_3708,2025-02-18,free,small
user_3709,2025-02-07,free,medium
user_3710,2025-01-20,free,small
user_3711,2025-01-29,premium,medium
user_3712,2025-01-02,free,small
user_3713,2025-02-14,free,small
user_3714,2025-02-03,free,small
user_3715,2025-01-30,free,large
user_3716,2025-01-21,premium,small
user_3717,2025-02-03,free,large
user_3718,2025-02-12,free,small
user_3719,2025-01-17,free,small
user_3720,2025-01-20,free,small
user_3721,2025-02-17,free,small
user_3722,2025-01-14,free,large
user_3723,2025-01-13,free,large
user_3724,2025-01-26,free,small
user_3725,2025-02-26,free,medium
user_3726,2025-01-22,free,small
user_3727,2025-03-01,free,medium
user_3728,2025-01-27,free,small
user_3729,2025-02-11,free,small
user_3730,2025-01-04,free,medium
user_3731,2025-01-09,free,medium
user_3732,2025-01-05,free,small
user_3733,2025-01-22,free,small
user_3734,2025-02-02,free,large
user_3735,2025-01-16,free,small
user_3736,2025-01-01,free,small
user_3737,2025-02-16,free,small
user_3738,2025-01-09,premium,medium
user_3739,2025-01-23,free,small
user_3740,2025-02-21,free,small
user_3741,2025-01-20,free,small
user_3742,2025-01-06,premium,small
user_3743,2025-02-18,free,small
user_3744,2025-02-08,free,medium
user_3745,2025-02-28,free,small
user_3746,2025-01-12,free,large
user_3747,2025-01-15,free,medium
user_3748,2025-02-07,free,small
user_3749,2025-02-12,free,small
user_3750,2025-01-17,free,small
user_3751,2025-01-10,free,small
user_3752,2025-02-23,free,small
user_3753,2025-02-13,premium,medium
user_3754,2025-02-23,free,small
user_3755,2025-01-12,premium,small
user_3756,2025-02-26,premium,small
user_3757,2025-02-21,free,medium
user_3758,2025-02-17,free,medium
user_3759,2025-01-14,free,small
user_3760,2025-01-03,free,small
user_3761,2025-01-07,free,small
user_3762,2025-01-18,free,small
user_3763,2025-02-24,free,small
user_3764,2025-02-09,free,medium
user_3765,2025-01-27,free,medium
user_3766,2025-01-02,free,medium
user_3767,2025-01-20,free,medium
user_3768,2025-01-21,premium,medium
user_3769,2025-02-18,free,small
user_3770,2025-01-27,free,medium
user_3771,2025-01-26,premium,small
user_3772,2025-01-15,free,small
user_3773,2025-01-02,free,medium
user_3774,2025-02-23,free,medium
user_3775,2025-01-17,free,small
user_3776,2025-01-21,free,small
user_3777,2025-02-12,free,large
user_3778,2025-02-23,free,small
user_3779,2025-01-04,free,medium
user_3780,2025-01-10,free,small
user_3781,2025-01-18,free,small
user_3782,2025-02-15,premium,small
user_3783,2025-01-10,free,small
user_3784,2025-01-09,free,medium
user_3785,2025-02-23,free,medium
user_3786,2025-01-05,premium,small
user_3787,2025-02-21,free,medium
user_3788,2025-02-18,free,small
user_3789,2025-02-24,free,large
user_3790,2025-01-17,free,small
user_3791,2025-01-26,free,small
user_3792,2025-01-21,free,small
user_3793,2025-02-26,free,small
user_3794,2025-02-04,premium,small
user_3795,2025-01-17,free,small
user_3796,2025-01-19,premium,medium
user_3797,2025-01-02,free,small
user_3798,2025-01-03,premium,large
user_3799,2025-02-11,free,small
user_3800,2025-01-24,free,medium
user_3801,2025-01-02,free,small
user_3802,2025-01-21,free,medium
user_3803,2025-01-29,free,small
user_3804,2025-01-23,free,large
user_3805,2025-02-17,free,small
user_3806,2025-01-26,free,large
user_3807,2025-02-08,free,medium
user_3808,2025-01-21,free,medium
user_3809,2025-01-03,free,small
user_3810,2025-01-14,free,small
user_3811,2025-02-02,free,medium
user_3812,2025-01-19,free,medium
user_3813,2025-02-28,free,small
user_3814,2025-02-25,free,small
user_3815,2025-01-27,free,small
user_3816,2025-01-23,free,small
user_3817,2025-01-14,premium,small
user_3818,2025-01-26,free,small
user_3819,2025-02-16,free,medium
user_3820,2025-02-18,free,medium
user_3821,2025-02-16,premium,small
user_3822,2025-01-03,premium,small
user_3823,2025-02-20,free,medium
user_3824,2025-02-02,free,small
user_3825,2025-02-25,premium,small
user_3826,2025-01-22,premium,large
user_3827,2025-02-15,free,small
user_3828,2025-01-18,free,medium
user_3829,2025-02-09,free,small
user_3830,2025-01-06,free,small
user_3831,2025-02-05,free,medium
user_3832,2025-02-14,free,medium
user_3833,2025-01-05,free,small
user_3834,2025-03-01,premium,small
user_3835,2025-01-06,free,small
user_3836,2025-01-11,free,small
user_3837,2025-02-06,free,medium
user_3838,2025-01-23,free,medium
user_3839,2025-01-03,free,small
user_3840,2025-01-04,free,small
user_3841,2025-02-22,free,medium
user_3842,2025-02-23,free,medium
user_3843,2025-02-10,premium,small
user_3844,2025-01-04,free,medium
user_3845,2025-01-03,free,small
user_3846,2025-01-10,free,small
user_3847,2025-01-09,free,large
user_3848,2025-02-24,free,medium
user_3849,2025-01-15,premium,small
user_3850,2025-02-24,free,medium
user_3851,2025-02-08,free,medium
user_3852,2025-02-12,free,small
user_3853,2025-02-25,free,small
user_3854,2025-02-09,free,small
user_3855,2025-03-01,free,small
user_3856,2025-02-13,free,small
user_3857,2025-02-26,free,medium
user_3858,2025-02-05,free,small
user_3859,2025-01-01,free,small
user_3860,2025-02-14,free,small
user_3861,2025-01-09,free,small
user_3862,2025-01-01,premium,small
user_3863,2025-02-04,premium,medium
user_3864,2025-01-30,premium,small
user_3865,2025-01-25,free,medium
user_3866,2025-02-24,free,small
user_3867,2025-02-19,free,small
user_3868,2025-01-14,free,small
user_3869,2025-02-11,premium,medium
user_3870,2025-01-25,free,small
user_3871,2025-02-05,free,medium
user_3872,2025-01-21,free,small
user_3873,2025-01-19,premium,medium
user_3874,2025-02-27,free,medium
user_3875,2025-02-17,free,small
user_3876,2025-01-28,free,large
user_3877,2025-02-22,free,small
user_3878,2025-01-16,free,medium
user_3879,2025-02-01,premium,medium
user_3880,2025-02-15,free,medium
user_3881,2025-01-12,free,medium
user_3882,2025-02-10,free,small
user_3883,2025-02-19,free,large
user_3884,2025-01-26,free,small
user_3885,2025-02-16,premium,medium
user_3886,2025-01-02,free,small
user_3887,2025-01-06,free,small
user_3888,2025-02-10,free,large
user_3889,2025-02-08,free,small
user_3890,2025-01-08,free,small
user_3891,2025-02-12,free,small
user_3892,2025-01-19,free,small
user_3893,2025-03-01,free,small
user_3894,2025-02-27,free,medium
user_3895,2025-01-30,free,small
user_3896,2025-01-22,premium,small
user_3897,2025-01-16,free,small
user_3898,2025-02-08,free,small
user_3899,2025-01-12,free,medium
user_3900,2025-01-28,free,medium
user_3901,2025-01-13,free,medium
user_3902,2025-01-28,premium,medium
user_3903,2025-01-09,free,small
user_3904,2025-02-22,premium,small
user_3905,2025-01-03,premium,small
user_3906,2025-01-16,free,small
user_3907,2025-01-23,premium,small
user_3908,2025-01-19,free,small
user_3909,2025-01-14,free,small
user_3910,2025-02-28,premium,small
user_3911,2025-01-13,premium,medium
user_3912,2025-02-26,free,small
user_3913,2025-01-28,free,medium
user_3914,2025-02-17,premium,medium
user_3915,2025-02-02,premium,medium
user_3916,2025-03-01,free,small
user_3917,2025-01-30,free,small
user_3918,2025-02-17,free,large
user_3919,2025-01-29,free,medium
user_3920,2025-01-13,free,small
user_3921,2025-02-22,free,large
user_3922,2025-02-19,free,small
user_3923,2025-01-26,free,small
user_3924,2025-02-11,free,small
user_3925,2025-02-27,free,medium
user_3926,2025-02-10,free,small
user_3927,2025-02-18,free,medium
user_3928,2025-01-24,free,small
user_3929,2025-02-14,free,small
user_3930,2025-02-15,free,small
user_3931,2025-02-12,premium,large
user_3932,2025-02-10,free,small
user_3933,2025-02-04,free,small
user_3934,2025-01-23,free,small
user_3935,2025-02-08,free,large
user_3936,2025-01-19,free,small
user_3937,2025-02-16,free,small
user_3938,2025-02-15,free,small
user_3939,2025-01-17,free,medium
user_3940,2025-03-01,premium,small
user_3941,2025-02-26,premium,small
user_3942,2025-02-09,free,medium
user_3943,2025-02-19,free,medium
user_3944,2025-02-28,premium,small
user_3945,2025-02-07,free,medium
user_3946,2025-02-17,free,medium
user_3947,2025-01-17,premium,small
user_3948,2025-01-11,free,small
user_3949,2025-02-25,free,small
user_3950,2025-01-30,free,medium
user_3951,2025-02-08,premium,small
user_3952,2025-02-03,free,medium
user_3953,2025-01-13,premium,medium
user_3954,2025-01-22,free,small
user_3955,2025-01-27,premium,medium
user_3956,2025-02-02,premium,small
user_3957,2025-01-05,free,small
user_3958,2025-01-08,free,large
user_3959,2025-01-01,free,small
user_3960,2025-01-08,free,small
user_3961,2025-02-04,free,medium
user_3962,2025-02-26,premium,small
user_3963,2025-01-05,free,small
user_3964,2025-02-05,free,small
user_3965,2025-02-17,premium,large
user_3966,2025-01-05,free,small
user_3967,2025-02-22,free,medium
user_3968,2025-02-14,free,medium
user_3969,2025-01-13,free,medium
user_3970,2025-02-24,premium,medium
user_3971,2025-02-23,free,small
user_3972,2025-02-20,free,small
user_3973,2025-01-27,free,small
user_3974,2025-01-02,free,small
user_3975,2025-01-15,free,medium
user_3976,2025-02-23,free,medium
user_3977,2025-01-18,free,small
user_3978,2025-01-16,free,small
user_3979,2025-03-01,free,large
user_3980,2025-02-21,free,small
user_3981,2025-01-17,free,small
user_3982,2025-01-18,premium,medium
user_3983,2025-01-13,free,small
user_3984,2025-01-20,free,small
user_3985,2025-02-10,free,medium
user_3986,2025-02-15,free,small
user_3987,2025-01-23,free,medium
user_3988,2025-01-02,free,small
user_3989,2025-01-06,premium,large
user_3990,2025-01-28,free,small
user_3991,2025-02-08,free,small
user_3992,2025-02-16,premium,small
user_3993,2025-01-14,free,medium
user_3994,2025-01-07,free,small
user_3995,2025-02-24,free,small
user_3996,2025-01-04,free,medium
user_3997,2025-02-15,free,small
user_3998,2025-01-26,free,large
user_3999,2025-01-05,free,medium
user_4000,2025-01-14,premium,medium
user_4001,2025-02-25,premium,small
user_4002,2025-01-18,free,small
user_4003,2025-02-17,free,medium
user_4004,2025-01-21,free,small
user_4005,2025-02-04,premium,medium
user_4006,2025-02-21,premium,medium
user_4007,2025-01-19,free,large
user_4008,2025-02-18,free,small
user_4009,2025-01-08,free,small
user_4010,2025-02-20,free,small
user_4011,2025-01-30,free,small
user_4012,2025-02-19,free,small
user_4013,2025-02-07,free,medium
user_4014,2025-02-08,free,small
user_4015,2025-02-23,free,small
user_4016,2025-02-20,free,small
user_4017,2025-01-25,free,medium
user_4018,2025-02-17,free,medium
user_4019,2025-02-21,free,large
user_4020,2025-02-22,premium,medium
user_4021,2025-01-23,free,small
user_4022,2025-02-04,free,medium
user_4023,2025-02-17,free,small
user_4024,2025-01-11,free,medium
user_4025,2025-01-21,free,medium
user_4026,2025-02-16,free,small
user_4027,2025-01-13,premium,medium
user_4028,2025-02-06,free,medium
user_4029,2025-01-15,free,medium
user_4030,2025-02-25,premium,medium
user_4031,2025-02-22,free,medium
user_4032,2025-02-28,free,small
user_4033,2025-01-20,free,small
user_4034,2025-01-27,free,small
user_4035,2025-03-01,free,medium
user_4036,2025-01-18,free,small
user_4037,2025-01-07,free,small
user_4038,2025-02-13,free,medium
user_4039,2025-01-25,premium,small
user_4040,2025-02-06,free,medium
user_4041,2025-01-02,free,small
user_4042,2025-02-22,free,large
user_4043,2025-01-09,free,small
user_4044,2025-01-22,free,small
user_4045,2025-01-17,free,medium
user_4046,2025-02-02,free,large
user_4047,2025-01-20,free,small
user_4048,2025-02-10,free,small
user_4049,2025-01-30,free,small
user_4050,2025-01-05,free,small
user_4051,2025-01-28,free,medium
user_4052,2025-02-11,free,medium
user_4053,2025-02-17,free,small
user_4054,2025-01-17,free,medium
user_4055,2025-02-02,free,small
user_4056,2025-01-23,premium,medium
user_4057,2025-01-23,free,small
user_4058,2025-01-13,free,small
user_4059,2025-02-22,premium,medium
user_4060,2025-01-28,free,small
user_4061,2025-01-15,premium,medium
user_4062,2025-01-03,free,small
user_4063,2025-01-14,free,small
user_4064,2025-01-31,premium,small
user_4065,2025-01-12,free,large
user_4066,2025-02-17,free,medium
user_4067,2025-02-12,free,small
user_4068,2025-02-22,free,small
user_4069,2025-02-23,premium,small
user_4070,2025-01-16,free,small
user_4071,2025-02-08,free,medium
user_4072,2025-02-26,free,medium
user_4073,2025-01-30,free,small
user_4074,2025-01-30,free,small
user_4075,2025-02-16,premium,large
user_4076,2025-01-12,free,medium
user_4077,2025-02-07,free,large
user_4078,2025-02-26,free,large
user_4079,2025-02-03,premium,small
user_4080,2025-01-08,free,small
user_4081,2025-01-04,free,small
user_4082,2025-01-14,premium,small
user_4083,2025-01-03,free,medium
user_4084,2025-02-09,free,medium
user_4085,2025-01-30,free,small
user_4086,2025-02-04,premium,small
user_4087,2025-02-07,free,small
user_4088,2025-02-05,free,medium
user_4089,2025-01-28,premium,small
user_4090,2025-01-15,free,small
user_4091,2025-02-04,free,small
user_4092,2025-01-26,free,small
user_4093,2025-02-04,free,small
user_4094,2025-02-10,free,small
user_4095,2025-02-17,free,large
user_4096,2025-03-01,free,small
user_4097,2025-02-08,free,medium
user_4098,2025-01-08,premium,medium
user_4099,2025-02-20,free,medium
user_4100,2025-01-24,free,small
user_4101,2025-02-07,free,small
user_4102,2025-02-28,free,small
user_4103,2025-01-18,free,small
user_4104,2025-01-18,free,medium
user_4105,2025-02-08,free,small
user_4106,2025-02-21,free,small
user_4107,2025-02-14,free,small
user_4108,2025-01-15,free,small
user_4109,2025-02-08,free,medium
user_4110,2025-01-30,free,small
user_4111,2025-01-29,free,medium
user_4112,2025-02-19,free,small
user_4113,2025-02-28,free,medium
user_4114,2025-01-11,premium,medium
user_4115,2025-02-25,free,small
user_4116,2025-02-12,free,medium
user_4117,2025-02-27,free,medium
user_4118,2025-02-03,free,small
user_4119,2025-01-07,free,medium
user_4120,2025-02-10,free,small
user_4121,2025-01-12,premium,medium
user_4122,2025-01-25,free,small
user_4123,2025-02-15,free,small
user_4124,2025-02-10,free,small
user_4125,2025-02-06,free,large
user_4126,2025-02-08,free,medium
user_4127,2025-02-25,free,small
user_4128,2025-01-07,free,small
user_4129,2025-02-16,premium,medium
user_4130,2025-02-20,free,large
user_4131,2025-02-23,free,small
user_4132,2025-02-21,free,medium
user_4133,2025-01-07,free,small
user_4134,2025-01-30,free,small
user_4135,2025-01-08,premium,medium
user_4136,2025-01-26,free,small
user_4137,2025-02-18,free,small
user_4138,2025-01-27,free,small
user_4139,2025-02-14,free,medium
user_4140,2025-02-18,free,small
user_4141,2025-02-10,free,medium
user_4142,2025-01-24,free,medium
user_4143,2025-02-22,free,small
user_4144,2025-02-24,premium,small
user_4145,2025-02-14,free,medium
user_4146,2025-01-01,free,small
user_4147,2025-01-06,free,medium
user_4148,2025-02-09,free,large
user_4149,2025-01-04,free,small
user_4150,2025-01-18,premium,small
user_4151,2025-01-27,premium,small
user_4152,2025-01-21,free,medium
user_4153,2025-01-18,free,small
user_4154,2025-03-01,free,small
user_4155,2025-01-18,free,small
user_4156,2025-02-07,premium,small
user_4157,2025-02-18,free,large
user_4158,2025-01-03,free,medium
user_4159,2025-01-09,free,small
user_4160,2025-02-15,free,small
user_4161,2025-01-27,free,small
user_4162,2025-02-24,free,medium
user_4163,2025-01-28,free,small
user_4164,2025-02-09,premium,small
user_4165,2025-02-07,free,large
user_4166,2025-02-21,premium,small
user_4167,2025-01-22,free,medium
user_4168,2025-01-14,free,small
user_4169,2025-02-05,premium,large
user_4170,2025-02-25,free,medium
user_4171,2025-01-06,premium,small
user_4172,2025-01-07,premium,small
user_4173,2025-02-21,free,small
user_4174,2025-01-17,free,small
user_4175,2025-02-16,free,medium
user_4176,2025-02-20,free,medium
user_4177,2025-01-09,premium,medium
user_4178,2025-01-28,free,medium
user_4179,2025-02-27,free,small
user_4180,2025-02-19,premium,small
user_4181,2025-02-19,free,small
user_4182,2025-01-31,premium,medium
user_4183,2025-02-17,free,medium
user_4184,2025-01-19,free,small
user_4185,2025-02-12,premium,small
user_4186,2025-01-28,premium,small
user_4187,2025-01-25,free,small
user_4188,2025-01-26,free,large
user_4189,2025-01-15,free,small
user_4190,2025-01-22,free,small
user_4191,2025-01-18,free,medium
user_4192,2025-01-15,free,small
user_4193,2025-02-21,premium,small
user_4194,2025-01-27,free,medium
user_4195,2025-02-12,free,medium
user_4196,2025-01-08,free,small
user_4197,2025-01-22,free,medium
user_4198,2025-01-19,free,large
user_4199,2025-02-28,premium,medium
user_4200,2025-02-16,premium,small
user_4201,2025-02-16,premium,small
user_4202,2025-02-11,free,medium
user_4203,2025-02-15,free,small
user_4204,2025-02-22,free,medium
user_4205,2025-01-27,free,small
user_4206,2025-02-25,free,small
user_4207,2025-01-07,premium,small
user_4208,2025-01-29,free,small
user_4209,2025-02-09,free,medium
user_4210,2025-01-20,free,large
user_4211,2025-01-06,free,large
user_4212,2025-02-08,free,large
user_4213,2025-02-17,free,small
user_4214,2025-02-18,premium,small
user_4215,2025-03-01,free,small
user_4216,2025-01-02,free,medium
user_4217,2025-02-22,premium,large
user_4218,2025-01-28,free,small
user_4219,2025-01-04,free,small
user_4220,2025-01-01,free,small
user_4221,2025-01-05,premium,small
user_4222,2025-02-04,free,small
user_4223,2025-02-16,free,medium
user_4224,2025-02-19,free,large
user_4225,2025-01-14,free,large
user_4226,2025-01-04,free,small
user_4227,2025-01-14,free,small
user_4228,2025-01-20,premium,medium
user_4229,2025-02-03,free,medium
user_4230,2025-01-01,free,medium
user_4231,2025-01-09,free,medium
user_4232,2025-01-23,free,small
user_4233,2025-02-20,free,medium
user_4234,2025-02-21,free,small
user_4235,2025-01-27,free,small
user_4236,2025-01-08,free,medium
user_4237,2025-01-06,premium,medium
user_4238,2025-02-10,free,small
user_4239,2025-02-11,free,small
user_4240,2025-01-29,free,medium
user_4241,2025-01-26,free,medium
user_4242,2025-02-22,free,small
user_4243,2025-01-21,free,medium
user_4244,2025-02-14,free,small
user_4245,2025-01-17,free,small
user_4246,2025-01-26,free,large
user_4247,2025-02-17,free,small
user_4248,2025-01-12,premium,small
user_4249,2025-01-15,free,medium
user_4250,2025-01-13,free,small
user_4251,2025-02-03,free,large
user_4252,2025-01-11,free,medium
user_4253,2025-02-27,free,small
user_4254,2025-01-21,premium,small
user_4255,2025-01-09,free,medium
user_4256,2025-01-11,free,small
user_4257,2025-02-27,free,small
user_4258,2025-02-15,free,medium
user_4259,2025-02-22,premium,small
user_4260,2025-01-10,free,medium
user_4261,2025-01-31,free,small
user_4262,2025-02-07,free,medium
user_4263,2025-01-11,free,small
user_4264,2025-01-22,free,large
user_4265,2025-02-01,premium,medium
user_4266,2025-01-08,free,medium
user_4267,2025-01-04,free,large
user_4268,2025-02-27,premium,medium
user_4269,2025-01-25,free,large
user_4270,2025-02-10,free,large
user_4271,2025-01-21,free,large
user_4272,2025-02-19,free,large
user_4273,2025-02-16,free,small
user_4274,2025-01-15,free,medium
user_4275,2025-01-01,free,small
user_4276,2025-01-05,free,medium
user_4277,2025-01-07,free,medium
user_4278,2025-02-16,free,small
user_4279,2025-02-10,premium,small
user_4280,2025-01-05,free,small
user_4281,2025-02-18,free,small
user_4282,2025-01-19,free,large
user_4283,2025-01-17,free,medium
user_4284,2025-01-10,free,large
user_4285,2025-02-20,free,medium
user_4286,2025-02-25,free,small
user_4287,2025-01-16,premium,large
user_4288,2025-02-03,premium,small
user_4289,2025-01-19,premium,small
user_4290,2025-01-14,premium,small
user_4291,2025-01-29,free,small
user_4292,2025-01-20,free,medium
user_4293,2025-01-19,free,small
user_4294,2025-01-13,free,medium
